order_id,customer_id,order_date,order_total,status
O01118,C0042,2025-11-22,15494.98,Delivered
O01119,C0485,2024-11-12,3663.95,Delivered
O01120,C0565,2025-06-04,7344.41,Delivered
O01121,C0306,2025-11-17,21062.74,Delivered
O01122,C0513,2025-06-28,8373.55,Delivered
O01123,C0550,2024-01-08,5713.9,Delivered
O01124,C0300,2025-08-21,3746.83,Delivered
O01125,C0152,2024-09-18,11233.29,Delivered
O01126,C0101,2025-12-26,19682.18,Delivered
O01127,C0133,2025-05-08,9922.39,Delivered
O01128,C0271,2025-06-23,923.92,Delivered
O01129,C0431,2025-07-22,2088.39,Delivered
O01130,C0546,2024-11-15,9885.48,Delivered
O01131,C0582,2024-09-28,2608.94,Returned
O01132,C0494,2025-11-11,3948.02,Delivered
O01133,C0467,2024-05-06,2508.88,Delivered
O01134,C0266,2025-01-21,12358.92,Delivered
O01135,C0416,2025-11-20,7122.78,Delivered
O01136,C0025,2024-07-12,14983.92,Cancelled
O01137,C0079,2024-08-19,20636.42,Delivered
O01138,C0278,2024-05-22,17983.8,Delivered
O01139,C0428,2024-06-04,12011.9,Delivered
O01140,C0369,2024-07-17,15551.79,Delivered
O01141,C0141,2024-08-23,11520.91,Delivered
O01142,C0048,2025-04-04,16620.65,Delivered
O01143,C0394,2024-06-16,18629.97,Delivered
O01144,C0353,2024-01-01,6736.86,Returned
O01145,C0030,2025-03-23,16311.7,Delivered
O01146,C0593,2024-01-30,15775.76,Delivered
O01147,C0036,2024-01-16,12444.07,Delivered
O01148,C0647,2025-06-30,19781.78,Delivered
O01149,C0143,2025-06-21,3120.96,Delivered
O01150,C0230,2025-11-10,1950.6,Delivered
O01151,C0169,2025-06-24,19644.48,Delivered
O01152,C0139,2025-02-16,20544.19,Delivered
O01153,C0168,2025-08-08,11270.68,Delivered
O01154,C0439,2024-06-28,2471.62,Cancelled
O01155,C0017,2024-08-25,27619.83,Delivered
O01156,C0559,2025-04-25,12494.4,Delivered
O01157,C0399,2024-02-04,7200.05,Delivered
O01158,C0598,2024-08-18,8319.78,Delivered
O01159,C0444,2024-12-17,8625.52,Delivered
O01160,C0441,2024-05-10,13275.22,Delivered
O01161,C0063,2025-10-01,22785.61,Delivered
O01162,C0553,2024-10-26,8095.96,Delivered
O01163,C0466,2024-08-27,14488.11,Delivered
O01164,C0102,2025-06-20,19011.85,Delivered
O01165,C0448,2025-11-29,21744.75,Returned
O01166,C0113,2024-06-04,7892.08,Delivered
O01167,C0415,2025-03-27,27261.93,Delivered
O01168,C0601,2024-10-20,5119.72,Delivered
O01169,C0544,2025-11-07,8678.66,Delivered
O01170,C0175,2025-07-01,13149.32,Delivered
O01171,C0581,2025-01-06,10868.22,Delivered
O01172,C0571,2024-06-26,3563.3,Delivered
O01173,C0057,2025-02-18,10568.48,Delivered
O01174,C0515,2025-07-27,5118.66,Delivered
O01175,C0385,2024-09-10,8458.37,Delivered
O01176,C0180,2025-08-26,21866.07,Delivered
O01177,C0222,2025-11-19,7381.88,Delivered
O01178,C0600,2025-05-08,13472.53,Delivered
O01179,C0348,2025-06-05,3030.86,Delivered
O01180,C0240,2025-11-22,14349.88,Delivered
O01181,C0414,2024-05-21,1680.9,Delivered
O01182,C0208,2024-10-10,20492.41,Delivered
O01183,C0356,2025-10-09,25304.55,Delivered
O01184,C0429,2025-03-26,22368.4,Delivered
O01185,C0446,2024-12-09,14065.07,Delivered
O01186,C0049,2025-09-10,1665.68,Returned
O01187,C0039,2024-05-21,8572.48,Returned
O01188,C0505,2024-05-03,17736.76,Delivered
O01189,C0521,2024-12-19,17137.86,Delivered
O01190,C0418,2024-04-13,6572.59,Delivered
O01191,C0137,2024-02-21,16269.5,Delivered
O01192,C0374,2024-01-26,13633.42,Delivered
O01193,C0438,2025-05-01,16306.59,Delivered
O01194,C0011,2025-08-17,3948.02,Delivered
O01195,C0023,2024-10-28,3728.69,Delivered
O01196,C0181,2025-02-10,10213.5,Delivered
O01197,C0187,2025-04-30,11939.98,Cancelled
O01198,C0025,2025-06-30,11353.88,Delivered
O01199,C0391,2024-04-28,20833.16,Delivered
O01200,C0418,2025-06-10,1504.69,Delivered
O01201,C0205,2025-06-20,4454.13,Delivered
O01202,C0171,2024-02-11,8079.62,Delivered
O01203,C0541,2024-06-11,15085.94,Delivered
O01204,C0125,2025-03-05,21290.53,Delivered
O01205,C0133,2025-03-03,7903.79,Delivered
O01206,C0560,2024-11-03,14199.51,Delivered
O01207,C0319,2024-06-27,4051.61,Returned
O01208,C0352,2024-01-15,23797.47,Delivered
O01209,C0431,2025-06-10,13524.88,Delivered
O01210,C0227,2024-10-21,15364.91,Delivered
O01211,C0420,2025-11-26,22713.67,Delivered
O01212,C0091,2025-02-14,14447.41,Delivered
O01213,C0157,2024-08-09,9268.91,Delivered
O01214,C0511,2025-12-24,8268.95,Cancelled
O01215,C0185,2024-04-28,1811.03,Delivered
O01216,C0346,2025-05-13,7594.77,Delivered
O01217,C0249,2024-05-01,2548.03,Delivered
O01218,C0198,2025-11-03,13693.63,Cancelled
O01219,C0528,2024-09-06,6713.65,Delivered
O01220,C0375,2024-09-22,4231.42,Delivered
O01221,C0107,2025-04-03,14166.65,Delivered
O01222,C0538,2024-10-14,13236.64,Delivered
O01223,C0090,2025-04-20,4731.26,Delivered
O01224,C0358,2025-02-27,4323.07,Delivered
O01225,C0518,2025-10-13,13448.03,Delivered
O01226,C0142,2024-05-13,12684.45,Delivered
O01227,C0429,2025-05-15,9218.27,Delivered
O01228,C0517,2025-07-10,24810.47,Delivered
O01229,C0523,2025-12-30,3625.12,Delivered
O01230,C0280,2025-07-25,16078.8,Delivered
O01231,C0133,2025-02-27,19061.66,Delivered
O01232,C0211,2024-10-23,10533.08,Delivered
O01233,C0470,2024-11-17,18363.5,Delivered
O01234,C0105,2024-04-11,14035.17,Delivered
O01235,C0223,2025-06-09,28257.81,Cancelled
O01236,C0141,2024-09-22,9446.42,Delivered
O01237,C0080,2024-12-09,9972.44,Delivered
O01238,C0021,2025-06-14,29290.88,Delivered
O01239,C0348,2025-01-28,15006.58,Delivered
O01240,C0219,2025-07-17,15836.87,Delivered
O01241,C0165,2024-03-09,10382.62,Delivered
O01242,C0001,2024-11-12,4987.54,Delivered
O01243,C0316,2024-12-15,9067.1,Returned
O01244,C0127,2024-10-19,21477.28,Delivered
O01245,C0378,2025-07-15,21650.34,Delivered
O01246,C0358,2024-01-05,11515.3,Delivered
O01247,C0331,2025-07-04,3297.45,Delivered
O01248,C0020,2024-12-07,9000.06,Delivered
O01249,C0166,2025-03-09,3198.82,Delivered
O01250,C0505,2025-11-08,28339.37,Delivered
O01251,C0433,2025-07-10,853.45,Delivered
O01252,C0225,2025-12-06,10437.54,Delivered
O01253,C0434,2024-10-12,1362.97,Delivered
O01254,C0534,2024-01-08,12972.1,Delivered
O01255,C0155,2025-01-26,11548.85,Returned
O01256,C0308,2024-11-15,11891.45,Delivered
O01257,C0461,2025-07-18,11237.23,Delivered
O01258,C0271,2025-10-19,23819.09,Delivered
O01259,C0529,2025-08-13,13673.5,Delivered
O01260,C0435,2025-10-09,17095.0,Delivered
O01261,C0539,2025-12-17,15701.3,Delivered
O01262,C0076,2024-08-26,14441.02,Delivered
O01263,C0187,2024-05-31,15338.26,Delivered
O01264,C0194,2025-09-18,23478.07,Delivered
O01265,C0293,2024-09-20,15861.16,Delivered
O01266,C0083,2024-03-27,9653.52,Delivered
O01267,C0076,2024-02-13,6524.14,Delivered
O01268,C0355,2025-04-19,23568.76,Cancelled
O01269,C0634,2025-09-10,336.41,Delivered
O01270,C0433,2025-02-11,19624.63,Delivered
O01271,C0286,2024-11-06,13859.27,Cancelled
O01272,C0049,2024-03-09,9886.61,Delivered
O01273,C0142,2024-03-29,6287.08,Cancelled
O01274,C0471,2025-01-08,5910.92,Delivered
O01275,C0245,2024-01-15,9870.8,Delivered
O01276,C0355,2025-09-23,23489.46,Delivered
O01277,C0400,2025-06-14,34301.81,Delivered
O01278,C0117,2024-09-20,5559.21,Delivered
O01279,C0011,2024-11-16,32637.61,Cancelled
O01280,C0081,2025-05-16,6073.41,Delivered
O01281,C0597,2024-11-02,16453.53,Delivered
O01282,C0569,2024-10-17,13542.13,Delivered
O01283,C0407,2024-11-01,13673.27,Delivered
O01284,C0509,2025-04-20,14470.42,Delivered
O01285,C0518,2025-11-19,2568.37,Delivered
O01286,C0640,2024-02-11,12634.7,Delivered
O01287,C0142,2025-05-20,3987.66,Delivered
O01288,C0420,2025-01-02,738.49,Delivered
O01289,C0196,2025-12-16,832.84,Delivered
O01290,C0251,2024-05-12,12274.78,Delivered
O01291,C0385,2024-12-17,24589.05,Delivered
O01292,C0225,2024-07-22,12519.81,Delivered
O01293,C0607,2025-09-24,15765.09,Delivered
O01294,C0109,2024-08-08,17372.7,Delivered
O01295,C0305,2025-07-27,9885.29,Delivered
O01296,C0397,2025-12-07,12794.55,Delivered
O01297,C0299,2025-06-21,18113.37,Delivered
O01298,C0050,2024-11-22,5817.12,Delivered
O01299,C0639,2024-08-08,7741.36,Delivered
O01300,C0358,2024-04-12,8536.3,Cancelled
O01301,C0033,2025-08-29,8215.5,Delivered
O01302,C0068,2024-10-25,13936.19,Delivered
O01303,C0629,2024-08-13,25853.68,Delivered
O01304,C0161,2024-01-23,13774.55,Delivered
O01305,C0645,2025-09-30,3794.67,Delivered
O01306,C0282,2025-05-05,14308.82,Delivered
O01307,C0130,2024-02-07,12308.24,Delivered
O01308,C0635,2024-02-27,25310.89,Delivered
O01309,C0621,2025-04-20,14312.2,Delivered
O01310,C0008,2024-12-04,8038.29,Cancelled
O01311,C0339,2025-02-12,11860.91,Delivered
O01312,C0151,2024-05-29,18505.66,Delivered
O01313,C0637,2025-06-23,14393.9,Delivered
O01314,C0481,2025-06-07,9528.68,Returned
O01315,C0116,2024-02-26,10304.84,Delivered
O01316,C0439,2024-07-31,6714.66,Delivered
O01317,C0035,2025-11-18,7929.21,Delivered
O01318,C0040,2024-11-24,31201.66,Returned
O01319,C0557,2024-09-05,3091.17,Delivered
O01320,C0538,2025-08-15,9378.81,Delivered
O01321,C0187,2025-06-28,1143.34,Delivered
O01322,C0090,2024-10-30,1429.18,Delivered
O01323,C0078,2025-03-13,6744.26,Delivered
O01324,C0063,2025-12-09,5404.52,Delivered
O01325,C0062,2025-03-13,12817.43,Delivered
O01326,C0559,2024-10-23,1950.6,Delivered
O01327,C0579,2024-02-29,14471.72,Delivered
O01328,C0328,2024-12-12,30039.67,Delivered
O01329,C0132,2024-05-19,10771.94,Delivered
O01330,C0639,2024-03-26,22019.92,Delivered
O01331,C0045,2024-11-24,6002.19,Delivered
O01332,C0524,2024-03-26,12670.29,Delivered
O01333,C0359,2025-03-09,18239.3,Delivered
O01334,C0631,2024-09-10,7006.4,Delivered
O01335,C0123,2024-01-16,21666.23,Delivered
O01336,C0429,2024-04-11,8329.6,Delivered
O01337,C0336,2025-03-15,8344.78,Delivered
O01338,C0220,2025-08-30,1263.86,Delivered
O01339,C0028,2025-11-02,11962.59,Delivered
O01340,C0529,2025-10-21,5279.54,Delivered
O01341,C0650,2024-02-08,17096.59,Delivered
O01342,C0320,2025-08-09,1137.47,Delivered
O01343,C0273,2024-01-12,14665.58,Delivered
O01344,C0626,2024-03-15,13146.47,Delivered
O01345,C0366,2025-05-02,16518.46,Delivered
O01346,C0532,2025-04-08,16269.32,Delivered
O01347,C0242,2024-05-22,11909.68,Delivered
O01348,C0443,2024-03-14,395.78,Delivered
O01349,C0623,2024-12-23,5949.1,Cancelled
O01350,C0060,2024-04-10,30021.22,Delivered
O01351,C0133,2025-06-30,14374.56,Delivered
O01352,C0112,2024-12-06,27055.93,Delivered
O01353,C0350,2024-11-18,11427.49,Cancelled
O01354,C0035,2024-06-23,12889.42,Delivered
O01355,C0094,2024-09-26,19739.92,Delivered
O01356,C0331,2025-02-14,17445.61,Delivered
O01357,C0269,2024-08-27,28053.12,Delivered
O01358,C0532,2024-09-21,3452.69,Delivered
O01359,C0270,2025-04-30,9745.4,Delivered
O01360,C0619,2025-12-01,11515.1,Delivered
O01361,C0307,2024-06-16,21191.17,Delivered
O01362,C0005,2025-04-22,17156.17,Delivered
O01363,C0137,2025-02-02,10793.03,Returned
O01364,C0037,2024-01-23,2043.56,Delivered
O01365,C0580,2025-09-25,1214.8,Delivered
O01366,C0404,2025-08-13,21511.27,Delivered
O01367,C0522,2025-08-20,28495.24,Delivered
O01368,C0186,2024-09-02,12362.71,Delivered
O01369,C0005,2025-09-03,3306.95,Delivered
O01370,C0137,2025-07-04,14973.21,Delivered
O01371,C0448,2025-04-03,21727.28,Delivered
O01372,C0603,2024-10-30,12042.18,Delivered
O01373,C0335,2025-10-26,7701.94,Delivered
O01374,C0007,2025-12-27,2976.26,Delivered
O01375,C0183,2024-01-31,4671.23,Delivered
O01376,C0444,2024-11-09,9439.2,Delivered
O01377,C0070,2024-08-19,12650.74,Delivered
O01378,C0338,2024-05-02,16530.11,Cancelled
O01379,C0176,2025-12-14,15816.45,Delivered
O01380,C0423,2025-10-10,2916.42,Delivered
O01381,C0397,2025-01-18,23051.33,Delivered
O01382,C0221,2024-10-16,14732.49,Delivered
O01383,C0518,2025-06-21,11353.88,Delivered
O01384,C0549,2025-07-30,2631.36,Delivered
O01385,C0224,2025-12-26,33968.38,Delivered
O01386,C0416,2024-08-31,4052.56,Delivered
O01387,C0380,2025-05-02,1267.1,Delivered
O01388,C0053,2025-10-05,4831.47,Delivered
O01389,C0611,2024-09-17,14613.75,Delivered
O01390,C0586,2024-09-20,30642.56,Delivered
O01391,C0323,2025-04-30,9697.8,Delivered
O01392,C0149,2025-04-02,30560.55,Delivered
O01393,C0579,2025-01-07,20645.72,Delivered
O01394,C0051,2024-07-23,18843.7,Delivered
O01395,C0312,2024-07-22,32152.68,Delivered
O01396,C0409,2024-07-15,7569.25,Delivered
O01397,C0223,2024-06-15,11608.23,Delivered
O01398,C0480,2024-01-30,15844.25,Delivered
O01399,C0474,2024-04-24,10361.74,Delivered
O01400,C0312,2025-08-02,12046.45,Delivered
O01401,C0111,2025-05-29,9000.06,Delivered
O01402,C0561,2025-10-17,20909.94,Delivered
O01403,C0574,2025-05-19,22798.88,Delivered
O01404,C0376,2025-11-22,8014.5,Delivered
O01405,C0495,2024-09-10,33497.98,Delivered
O01406,C0025,2024-03-12,6375.08,Delivered
O01407,C0039,2024-06-13,8862.39,Delivered
O01408,C0345,2024-11-07,4391.13,Delivered
O01409,C0071,2025-05-12,16025.61,Delivered
O01410,C0189,2024-11-02,6513.19,Cancelled
O01411,C0343,2025-02-27,6691.06,Delivered
O01412,C0385,2025-05-22,14529.41,Returned
O01413,C0599,2025-04-03,18476.01,Delivered
O01414,C0506,2025-11-13,11871.06,Delivered
O01415,C0075,2024-11-03,6653.99,Delivered
O01416,C0396,2025-02-25,4468.83,Delivered
O01417,C0586,2025-02-21,4384.49,Delivered
O01418,C0243,2025-03-24,16564.43,Delivered
O01419,C0293,2025-01-17,16144.94,Delivered
O01420,C0479,2025-10-02,13017.58,Delivered
O01421,C0483,2025-06-12,7295.4,Delivered
O01422,C0304,2025-05-15,2270.62,Delivered
O01423,C0106,2024-08-08,14488.11,Delivered
O01424,C0190,2025-11-27,21174.08,Delivered
O01425,C0350,2024-12-27,20204.92,Delivered
O01426,C0359,2025-11-07,1429.18,Delivered
O01427,C0631,2024-04-11,9276.77,Delivered
O01428,C0479,2024-01-04,9386.84,Delivered
O01429,C0169,2024-02-09,17182.1,Delivered
O01430,C0353,2024-10-09,28725.33,Delivered
O01431,C0019,2025-07-26,14237.49,Delivered
O01432,C0047,2025-10-20,28554.31,Delivered
O01433,C0466,2025-05-29,22020.86,Delivered
O01434,C0261,2024-06-08,1746.4,Returned
O01435,C0554,2024-09-08,12157.68,Delivered
O01436,C0396,2024-04-08,13740.9,Delivered
O01437,C0472,2024-03-01,18458.93,Delivered
O01438,C0031,2025-03-16,5921.49,Delivered
O01439,C0397,2025-02-28,14193.78,Delivered
O01440,C0129,2025-05-12,1907.48,Delivered
O01441,C0629,2025-12-28,7430.5,Delivered
O01442,C0401,2024-10-12,19922.38,Delivered
O01443,C0058,2025-10-12,17794.92,Delivered
O01444,C0560,2024-11-06,6208.99,Delivered
O01445,C0001,2024-04-24,24573.6,Delivered
O01446,C0071,2025-02-03,10085.38,Delivered
O01447,C0269,2025-03-18,24419.34,Delivered
O01448,C0635,2024-10-31,4342.28,Delivered
O01449,C0054,2025-08-19,13606.64,Delivered
O01450,C0104,2025-01-20,16670.4,Delivered
O01451,C0041,2025-04-23,19971.22,Delivered
O01452,C0627,2025-02-11,15972.6,Delivered
O01453,C0613,2025-05-04,18201.71,Delivered
O01454,C0623,2024-08-07,14055.42,Delivered
O01455,C0085,2024-12-05,19147.92,Delivered
O01456,C0169,2024-05-24,11986.44,Delivered
O01457,C0492,2025-06-05,12501.31,Delivered
O01458,C0542,2025-07-16,25795.91,Delivered
O01459,C0323,2025-09-05,1377.61,Delivered
O01460,C0559,2025-02-21,29587.68,Delivered
O01461,C0047,2025-02-25,15030.42,Delivered
O01462,C0259,2025-12-26,12909.16,Delivered
O01463,C0370,2025-10-10,25052.29,Delivered
O01464,C0428,2024-04-24,6948.32,Delivered
O01465,C0143,2024-09-29,14466.84,Delivered
O01466,C0312,2024-06-16,15023.53,Delivered
O01467,C0512,2024-08-04,10279.66,Delivered
O01468,C0104,2024-05-13,5994.93,Delivered
O01469,C0104,2024-01-23,1650.74,Delivered
O01470,C0101,2025-03-29,9970.85,Delivered
O01471,C0006,2025-08-31,8908.26,Delivered
O01472,C0486,2025-04-10,5075.04,Delivered
O01473,C0072,2024-08-04,12503.72,Delivered
O01474,C0096,2024-04-02,17867.27,Delivered
O01475,C0149,2025-09-05,31314.78,Delivered
O01476,C0081,2024-02-07,20221.79,Delivered
O01477,C0353,2025-05-18,21196.27,Delivered
O01478,C0272,2024-09-22,19576.63,Delivered
O01479,C0181,2025-05-04,2527.72,Delivered
O01480,C0385,2025-01-23,16957.25,Delivered
O01481,C0164,2024-12-17,25647.4,Delivered
O01482,C0644,2024-07-13,10868.61,Delivered
O01483,C0377,2024-04-15,5105.26,Delivered
O01484,C0074,2024-12-24,19872.82,Delivered
O01485,C0350,2025-04-14,40136.98,Delivered
O01486,C0406,2024-12-15,7055.59,Delivered
O01487,C0281,2024-09-29,17546.69,Delivered
O01488,C0174,2025-07-28,20313.4,Delivered
O01489,C0206,2025-12-15,9954.54,Delivered
O01490,C0596,2025-11-01,6381.83,Delivered
O01491,C0112,2024-01-22,6749.57,Delivered
O01492,C0042,2024-02-05,15451.81,Delivered
O01493,C0358,2025-02-19,356.2,Delivered
O01494,C0030,2025-05-10,19712.22,Delivered
O01495,C0513,2025-05-29,2013.42,Delivered
O01496,C0027,2025-01-21,6999.05,Delivered
O01497,C0206,2025-02-17,19583.82,Delivered
O01498,C0359,2024-06-15,16789.67,Delivered
O01499,C0460,2025-11-26,12958.9,Delivered
O01500,C0195,2024-06-14,17706.53,Delivered
O01501,C0514,2024-11-30,868.81,Delivered
O01502,C0098,2024-06-22,13034.86,Delivered
O01503,C0527,2024-04-09,9762.54,Delivered
O01504,C0528,2024-04-25,8105.12,Delivered
O01505,C0316,2024-10-18,23516.98,Delivered
O01506,C0029,2025-12-16,12418.15,Delivered
O01507,C0045,2024-03-05,13577.09,Delivered
O01508,C0574,2025-01-04,13954.87,Delivered
O01509,C0575,2025-02-27,5386.69,Delivered
O01510,C0636,2024-01-01,3397.37,Delivered
O01511,C0624,2025-04-15,4777.81,Cancelled
O01512,C0526,2025-08-02,25909.43,Delivered
O01513,C0184,2024-10-15,5503.62,Delivered
O01514,C0475,2024-02-09,4894.92,Delivered
O01515,C0533,2025-06-05,2439.95,Delivered
O01516,C0424,2024-06-16,4019.16,Returned
O01517,C0071,2025-09-11,17694.94,Delivered
O01518,C0178,2025-10-14,11479.39,Delivered
O01519,C0300,2025-07-05,31569.83,Delivered
O01520,C0588,2025-07-23,8213.5,Delivered
O01521,C0545,2025-06-22,15559.34,Delivered
O01522,C0481,2024-08-15,13992.24,Delivered
O01523,C0545,2024-10-27,2687.65,Delivered
O01524,C0178,2025-09-14,4751.64,Delivered
O01525,C0107,2025-07-14,3609.7,Delivered
O01526,C0395,2025-08-24,9720.3,Delivered
O01527,C0354,2024-11-14,9535.16,Delivered
O01528,C0098,2024-09-02,29777.48,Delivered
O01529,C0161,2024-12-25,18595.64,Delivered
O01530,C0190,2024-09-04,11398.8,Delivered
O01531,C0142,2025-07-10,825.37,Delivered
O01532,C0318,2024-06-05,18633.28,Delivered
O01533,C0533,2024-07-11,11596.44,Delivered
O01534,C0247,2025-08-15,31051.18,Delivered
O01535,C0086,2025-11-09,2522.3,Delivered
O01536,C0526,2025-08-18,6778.84,Returned
O01537,C0110,2024-06-26,2768.03,Delivered
O01538,C0282,2024-10-07,2821.87,Delivered
O01539,C0239,2025-09-20,2903.22,Delivered
O01540,C0418,2024-12-12,21279.48,Delivered
O01541,C0217,2025-09-27,17485.04,Delivered
O01542,C0588,2025-08-09,15078.4,Delivered
O01543,C0491,2024-06-14,3998.12,Returned
O01544,C0498,2025-03-01,1570.66,Delivered
O01545,C0317,2025-05-11,24485.74,Delivered
O01546,C0235,2025-09-14,13675.98,Returned
O01547,C0040,2024-05-22,7028.02,Delivered
O01548,C0259,2025-07-18,23631.0,Delivered
O01549,C0600,2025-02-12,27684.68,Delivered
O01550,C0170,2025-02-23,7487.8,Delivered
O01551,C0196,2025-02-14,10233.3,Delivered
O01552,C0568,2025-02-18,3744.43,Delivered
O01553,C0133,2025-02-26,3484.94,Delivered
O01554,C0232,2025-10-13,6030.72,Delivered
O01555,C0502,2024-01-05,13571.67,Cancelled
O01556,C0498,2024-05-05,25914.3,Delivered
O01557,C0197,2025-09-25,9020.97,Delivered
O01558,C0299,2024-07-31,12524.54,Delivered
O01559,C0339,2024-04-08,14994.85,Delivered
O01560,C0474,2024-08-07,20338.9,Delivered
O01561,C0302,2024-12-18,10610.02,Delivered
O01562,C0480,2024-02-19,9910.85,Delivered
O01563,C0119,2024-05-18,2257.99,Delivered
O01564,C0195,2024-09-03,22963.8,Delivered
O01565,C0503,2025-06-02,7325.73,Delivered
O01566,C0647,2024-02-06,13909.65,Returned
O01567,C0503,2025-06-16,1490.36,Delivered
O01568,C0647,2025-07-12,9353.07,Delivered
O01569,C0456,2024-09-27,10492.14,Delivered
O01570,C0327,2024-04-22,4777.3,Delivered
O01571,C0391,2024-08-17,6499.18,Delivered
O01572,C0495,2024-07-24,6770.43,Delivered
O01573,C0233,2025-05-08,5689.99,Delivered
O01574,C0149,2024-11-17,27934.57,Delivered
O01575,C0623,2024-08-09,2379.64,Delivered
O01576,C0222,2024-08-15,24871.36,Delivered
O01577,C0398,2025-03-30,23260.4,Delivered
O01578,C0279,2024-02-18,24497.96,Delivered
O01579,C0416,2025-05-28,14801.54,Delivered
O01580,C0073,2024-01-04,25343.07,Delivered
O01581,C0300,2024-10-13,10243.56,Delivered
O01582,C0125,2024-08-29,7099.29,Delivered
O01583,C0434,2024-06-25,27280.64,Delivered
O01584,C0147,2024-08-09,4195.4,Delivered
O01585,C0351,2024-06-22,1134.92,Delivered
O01586,C0566,2025-06-21,14905.24,Delivered
O01587,C0038,2025-03-10,23561.08,Delivered
O01588,C0543,2024-03-29,8103.22,Delivered
O01589,C0574,2025-04-13,17862.69,Delivered
O01590,C0507,2025-10-21,8687.76,Delivered
O01591,C0406,2025-05-26,26040.79,Delivered
O01592,C0330,2025-10-15,17963.21,Delivered
O01593,C0080,2024-05-05,6136.29,Delivered
O01594,C0591,2024-04-27,4829.6,Delivered
O01595,C0188,2025-09-10,16762.79,Delivered
O01596,C0395,2025-10-22,3672.21,Cancelled
O01597,C0452,2025-04-23,14193.78,Delivered
O01598,C0553,2024-05-11,9026.65,Delivered
O01599,C0335,2025-01-30,13870.6,Delivered
O01600,C0410,2025-05-09,13263.85,Delivered
O01601,C0103,2024-03-05,12451.09,Cancelled
O01602,C0487,2025-11-20,17831.36,Returned
O01603,C0047,2025-03-01,6365.53,Delivered
O01604,C0253,2025-09-25,19002.4,Delivered
O01605,C0304,2025-11-12,13261.39,Delivered
O01606,C0205,2025-12-14,24942.89,Delivered
O01607,C0560,2025-06-08,5567.18,Delivered
O01608,C0537,2025-09-11,23796.89,Delivered
O01609,C0100,2024-07-19,10483.24,Delivered
O01610,C0208,2024-12-23,11549.8,Delivered
O01611,C0326,2025-02-17,9734.32,Delivered
O01612,C0168,2024-06-24,24524.0,Delivered
O01613,C0459,2024-03-26,3424.18,Delivered
O01614,C0513,2024-08-22,16891.7,Delivered
O01615,C0550,2025-07-03,26652.86,Delivered
O01616,C0575,2024-02-13,14212.65,Delivered
O01617,C0112,2024-06-01,10002.42,Delivered
O01618,C0513,2025-12-01,21483.21,Delivered
O01619,C0177,2025-08-21,14552.09,Delivered
O01620,C0011,2025-09-28,4052.56,Delivered
O01621,C0154,2025-03-29,28910.89,Delivered
O01622,C0194,2024-03-08,18984.82,Returned
O01623,C0557,2024-10-08,20351.27,Delivered
O01624,C0351,2025-05-06,23797.19,Returned
O01625,C0339,2024-12-19,12649.88,Delivered
O01626,C0578,2024-02-22,22764.04,Cancelled
O01627,C0089,2025-12-12,17577.64,Delivered
O01628,C0301,2025-05-17,17514.82,Delivered
O01629,C0257,2024-09-20,29375.28,Delivered
O01630,C0433,2025-05-15,24530.9,Delivered
O01631,C0150,2025-02-23,10301.64,Delivered
O01632,C0576,2024-05-29,3420.82,Delivered
O01633,C0247,2025-09-10,16044.89,Delivered
O01634,C0485,2025-03-12,9644.56,Delivered
O01635,C0236,2025-07-29,16261.57,Delivered
O01636,C0337,2024-01-16,13475.38,Delivered
O01637,C0290,2025-03-22,2545.46,Delivered
O01638,C0142,2024-01-13,5325.27,Delivered
O01639,C0592,2025-05-20,18134.69,Delivered
O01640,C0189,2024-12-03,12176.27,Delivered
O01641,C0199,2025-11-30,22126.12,Delivered
O01642,C0386,2025-04-03,5131.24,Delivered
O01643,C0238,2024-02-26,21750.38,Delivered
O01644,C0395,2025-12-19,6964.93,Delivered
O01645,C0108,2025-03-31,13159.11,Delivered
O01646,C0595,2025-12-25,18040.97,Delivered
O01647,C0004,2025-04-17,6527.25,Delivered
O01648,C0638,2025-05-11,7830.71,Delivered
O01649,C0080,2024-04-29,8240.52,Delivered
O01650,C0081,2025-06-29,3244.77,Delivered
O01651,C0233,2024-02-06,21944.33,Cancelled
O01652,C0253,2024-08-17,3782.74,Delivered
O01653,C0625,2024-12-13,21020.45,Delivered
O01654,C0356,2024-10-23,3009.37,Delivered
O01655,C0249,2024-02-16,20738.85,Cancelled
O01656,C0476,2025-07-05,3459.18,Delivered
O01657,C0100,2024-01-30,21130.91,Delivered
O01658,C0414,2024-06-12,13063.84,Delivered
O01659,C0468,2025-02-18,25777.79,Delivered
O01660,C0183,2025-11-05,17148.11,Delivered
O01661,C0447,2025-06-14,12164.23,Delivered
O01662,C0187,2024-08-27,9412.66,Delivered
O01663,C0285,2025-07-06,6182.33,Delivered
O01664,C0591,2025-02-15,21359.77,Delivered
O01665,C0379,2025-10-28,375.99,Delivered
O01666,C0016,2025-06-27,22576.14,Delivered
O01667,C0185,2025-08-28,20904.09,Delivered
O01668,C0640,2025-04-27,4649.43,Delivered
O01669,C0488,2024-10-21,27898.5,Delivered
O01670,C0238,2025-09-22,3763.32,Delivered
O01671,C0457,2025-02-19,24327.82,Delivered
O01672,C0156,2025-07-04,34808.14,Delivered
O01673,C0506,2024-01-29,3947.04,Delivered
O01674,C0061,2025-10-03,17162.87,Delivered
O01675,C0552,2024-10-23,11622.37,Delivered
O01676,C0251,2025-03-24,19021.57,Delivered
